n_atoms,method,time,memory
4,prediction,31.508703231811523,246.061568
4,autograd,161.24073791503906,291.160576
4,prediction,30.064640045166016,244.724736
4,autograd,160.39013671875,291.160576
4,prediction,29.96713638305664,244.724736
4,autograd,160.76698303222656,291.160576
5,prediction,30.16387176513672,246.844928
5,autograd,195.80316162109375,304.196096
5,prediction,30.041088104248047,246.844928
5,autograd,197.09036254882812,304.196096
5,prediction,30.1779842376709,246.844928
5,autograd,195.7868194580078,304.196096
5,prediction,30.097631454467773,246.844928
5,autograd,195.7162628173828,304.196096
5,prediction,30.686208724975586,246.844928
5,autograd,196.41241455078125,304.196096
5,prediction,30.228479385375977,246.844928
5,autograd,196.32325744628906,304.196096
5,prediction,30.539871215820312,246.844928
5,autograd,199.68185424804688,304.196096
5,prediction,30.461952209472656,246.844928
5,autograd,197.2111358642578,304.196096
5,prediction,30.056320190429688,246.844928
5,autograd,196.42857360839844,304.196096
6,prediction,30.520160675048828,249.49248
6,autograd,231.61053466796875,319.276032
6,prediction,30.347423553466797,249.49248
6,autograd,228.06118774414062,319.276032
6,prediction,29.443071365356445,249.49248
6,autograd,232.586181640625,319.276032
6,prediction,29.717504501342773,249.49248
6,autograd,226.24557495117188,319.276032
6,prediction,29.490175247192383,249.49248
6,autograd,226.22303771972656,319.276032
6,prediction,30.473344802856445,249.49248
6,autograd,226.1800994873047,319.276032
6,prediction,29.873088836669922,249.49248
6,autograd,226.86495971679688,319.276032
6,prediction,29.97657585144043,249.49248
6,autograd,222.1800994873047,319.276032
6,prediction,29.434688568115234,249.49248
6,autograd,222.41587829589844,319.276032
6,prediction,29.971712112426758,249.49248
6,autograd,223.49081420898438,319.276032
7,prediction,30.233312606811523,253.00736
7,autograd,255.2441864013672,338.648576
7,prediction,29.848512649536133,253.00736
7,autograd,255.0794219970703,338.648576
7,prediction,30.803808212280273,253.00736
7,autograd,256.7301025390625,338.648576
7,prediction,29.56268882751465,253.00736
7,autograd,255.2156219482422,338.648576
7,prediction,30.252031326293945,253.00736
7,autograd,256.0184326171875,338.648576
7,prediction,29.8832950592041,253.00736
7,autograd,256.16180419921875,338.648576
7,prediction,30.095359802246094,253.00736
7,autograd,255.71328735351562,338.648576
7,prediction,31.37126350402832,253.00736
7,autograd,256.7413635253906,338.648576
7,prediction,30.366880416870117,253.00736
7,autograd,261.1210021972656,338.648576
7,prediction,30.438400268554688,253.00736
7,autograd,263.58599853515625,338.648576
8,prediction,30.92608070373535,257.355776
8,autograd,297.30914306640625,359.643648
8,prediction,30.589984893798828,257.355776
8,autograd,300.42010498046875,359.643648
8,prediction,30.817279815673828,257.355776
8,autograd,296.66302490234375,359.643648
8,prediction,30.666688919067383,257.355776
8,autograd,313.0285949707031,359.643648
8,prediction,31.40096092224121,257.355776
8,autograd,301.72442626953125,359.643648
8,prediction,30.76416015625,257.355776
8,autograd,300.13848876953125,359.643648
8,prediction,31.159168243408203,257.355776
8,autograd,299.7924499511719,359.643648
8,prediction,30.785600662231445,257.355776
8,autograd,300.97845458984375,359.643648
8,prediction,30.718975067138672,257.355776
8,autograd,298.6588134765625,359.643648
8,prediction,30.749696731567383,257.355776
8,autograd,299.5384216308594,359.643648
9,prediction,33.79609680175781,260.576256
9,autograd,335.7225036621094,378.831872
9,prediction,31.481855392456055,260.576256
9,autograd,336.1809387207031,378.831872
9,prediction,31.665056228637695,260.576256
9,autograd,329.8672790527344,378.831872
9,prediction,30.69468879699707,260.576256
9,autograd,333.51446533203125,378.831872
9,prediction,30.87785530090332,260.576256
9,autograd,326.7860412597656,378.831872
9,prediction,30.451711654663086,260.576256
9,autograd,326.5710144042969,378.831872
9,prediction,31.830080032348633,260.576256
9,autograd,329.6408996582031,378.831872
9,prediction,30.57753562927246,260.576256
9,autograd,326.58642578125,378.831872
9,prediction,30.502912521362305,260.576256
9,autograd,326.4928894042969,378.831872
9,prediction,30.57734489440918,260.576256
9,autograd,327.43218994140625,378.831872
10,prediction,30.98204803466797,265.743872
10,autograd,364.2133483886719,407.958528
10,prediction,30.734464645385742,265.743872
10,autograd,360.7339172363281,407.958528
10,prediction,30.913471221923828,265.743872
10,autograd,360.5739440917969,407.958528
10,prediction,30.66655921936035,265.743872
10,autograd,365.86187744140625,407.958528
10,prediction,31.00774383544922,265.743872
10,autograd,367.95904541015625,407.958528
10,prediction,31.756479263305664,265.743872
10,autograd,370.5384826660156,407.958528
10,prediction,31.94495964050293,265.743872
10,autograd,371.38238525390625,407.958528
10,prediction,31.792224884033203,265.743872
10,autograd,371.67205810546875,407.958528
10,prediction,31.918048858642578,265.743872
10,autograd,372.41546630859375,407.958528
10,prediction,31.67046356201172,265.743872
10,autograd,371.6024169921875,407.958528
11,prediction,33.17865753173828,270.583808
11,autograd,405.93408203125,434.083328
11,prediction,31.98431968688965,270.583808
11,autograd,403.70074462890625,434.083328
11,prediction,32.19353485107422,270.583808
11,autograd,406.37860107421875,434.083328
11,prediction,33.9681282043457,270.583808
11,autograd,405.08416748046875,434.083328
11,prediction,32.325374603271484,270.583808
11,autograd,434.4217529296875,434.083328
11,prediction,32.23212814331055,270.583808
11,autograd,400.6592712402344,434.083328
11,prediction,31.61680030822754,270.583808
11,autograd,399.04345703125,434.083328
11,prediction,31.41119956970215,270.583808
11,autograd,394.740478515625,434.083328
11,prediction,31.298559188842773,270.583808
11,autograd,397.1611633300781,434.083328
11,prediction,31.551424026489258,270.583808
11,autograd,394.6250305175781,434.083328
12,prediction,32.60745620727539,276.69504
12,autograd,426.9710388183594,463.357952
12,prediction,32.01536178588867,276.69504
12,autograd,427.50054931640625,463.357952
12,prediction,32.13596725463867,276.69504
12,autograd,429.5084533691406,463.357952
12,prediction,31.68953514099121,276.69504
12,autograd,425.95330810546875,463.357952
12,prediction,31.82694435119629,276.69504
12,autograd,433.9464111328125,463.357952
12,prediction,31.764480590820312,276.69504
12,autograd,433.2799987792969,463.357952
12,prediction,32.6563835144043,276.69504
12,autograd,436.89581298828125,463.357952
12,prediction,32.36966323852539,276.69504
12,autograd,436.5843505859375,463.357952
12,prediction,32.707489013671875,276.69504
12,autograd,437.5818176269531,463.357952
12,prediction,32.521217346191406,276.69504
12,autograd,438.1795349121094,463.357952
13,prediction,33.61177444458008,282.686464
13,autograd,472.2083740234375,493.874688
13,prediction,32.78745651245117,282.686464
13,autograd,467.4703369140625,493.874688
13,prediction,33.01875305175781,282.686464
13,autograd,467.86456298828125,493.874688
13,prediction,33.13443374633789,282.686464
13,autograd,472.352783203125,493.874688
13,prediction,32.87654495239258,282.686464
13,autograd,477.338623046875,493.874688
13,prediction,32.34099197387695,282.686464
13,autograd,470.41741943359375,493.874688
13,prediction,32.391265869140625,282.686464
13,autograd,465.4610290527344,493.874688
13,prediction,32.41574478149414,282.686464
13,autograd,465.3916015625,493.874688
13,prediction,32.44851303100586,282.686464
13,autograd,463.572998046875,493.874688
13,prediction,32.43920135498047,282.686464
13,autograd,464.0030822753906,493.874688
14,prediction,33.439903259277344,291.404288
14,autograd,500.6540832519531,526.009344
14,prediction,32.914527893066406,291.404288
14,autograd,501.0124816894531,526.009344
14,prediction,33.095680236816406,291.404288
14,autograd,498.9798278808594,526.009344
14,prediction,35.32185745239258,291.404288
14,autograd,506.1457824707031,526.009344
14,prediction,33.90991973876953,291.404288
14,autograd,514.9767456054688,526.009344
14,prediction,33.86787033081055,291.404288
14,autograd,513.6107788085938,526.009344
14,prediction,34.08147048950195,291.404288
14,autograd,512.3153686523438,526.009344
14,prediction,34.05750274658203,291.404288
14,autograd,513.3147583007812,526.009344
14,prediction,34.06233596801758,291.404288
14,autograd,512.2169799804688,526.009344
14,prediction,33.9496955871582,291.404288
14,autograd,511.4438171386719,526.009344
15,prediction,34.4186897277832,297.6896
15,autograd,552.2506713867188,563.499008
15,prediction,34.01558303833008,297.6896
15,autograd,548.2608642578125,563.499008
15,prediction,32.964481353759766,297.6896
15,autograd,546.6531982421875,563.499008
15,prediction,32.79951858520508,297.6896
15,autograd,552.580078125,563.499008
15,prediction,34.27635192871094,297.6896
15,autograd,553.18017578125,563.499008
15,prediction,33.049598693847656,297.6896
15,autograd,550.2269287109375,563.499008
15,prediction,32.97075271606445,297.6896
15,autograd,546.1517944335938,563.499008
15,prediction,32.785377502441406,297.6896
15,autograd,546.2343139648438,563.499008
15,prediction,33.02707290649414,297.6896
15,autograd,547.2643432617188,563.499008
15,prediction,33.157344818115234,297.6896
15,autograd,551.1229248046875,563.499008
16,prediction,34.507774353027344,305.850368
16,autograd,636.9679565429688,601.41312
16,prediction,33.874942779541016,305.850368
16,autograd,631.15673828125,601.41312
16,prediction,33.982398986816406,305.850368
16,autograd,631.496337890625,601.41312
16,prediction,33.689247131347656,305.850368
16,autograd,639.071044921875,601.41312
16,prediction,34.05311965942383,305.850368
16,autograd,630.7069091796875,601.41312
16,prediction,34.20332717895508,305.850368
16,autograd,636.4397583007812,601.41312
16,prediction,33.995487213134766,305.850368
16,autograd,630.9755859375,601.41312
16,prediction,33.75590515136719,305.850368
16,autograd,630.0774536132812,601.41312
16,prediction,33.527584075927734,305.850368
16,autograd,636.0389404296875,601.41312
16,prediction,33.70188903808594,305.850368
16,autograd,630.1726684570312,601.41312
17,prediction,35.334110260009766,315.088384
17,autograd,740.0970458984375,640.103936
17,prediction,34.61427307128906,315.088384
17,autograd,736.3642578125,640.103936
17,prediction,34.83340835571289,315.088384
17,autograd,736.8089599609375,640.103936
17,prediction,35.502079010009766,315.088384
17,autograd,740.8230590820312,640.103936
17,prediction,35.52665710449219,315.088384
17,autograd,742.9591064453125,640.103936
17,prediction,35.60444641113281,315.088384
17,autograd,741.3729248046875,640.103936
17,prediction,35.48160171508789,315.088384
17,autograd,737.7192993164062,640.103936
17,prediction,35.393280029296875,315.088384
17,autograd,737.9773559570312,640.103936
17,prediction,35.62803268432617,315.088384
17,autograd,740.7339477539062,640.103936
17,prediction,35.439327239990234,315.088384
17,autograd,742.4696044921875,640.103936
18,prediction,35.89449691772461,322.515456
18,autograd,858.5103149414062,679.721472
18,prediction,35.8243522644043,322.515456
18,autograd,859.2609252929688,679.721472
18,prediction,35.65382385253906,322.515456
18,autograd,861.4747924804688,679.721472
18,prediction,35.65359878540039,322.515456
18,autograd,856.4387817382812,679.721472
18,prediction,36.42585754394531,322.515456
18,autograd,855.85302734375,679.721472
18,prediction,36.46121597290039,322.515456
18,autograd,857.343994140625,679.721472
18,prediction,36.563968658447266,322.515456
18,autograd,861.4113159179688,679.721472
18,prediction,36.499454498291016,322.515456
18,autograd,860.6277465820312,679.721472
18,prediction,36.544158935546875,322.515456
18,autograd,861.4141845703125,679.721472
18,prediction,35.58390426635742,322.515456
18,autograd,856.7725830078125,679.721472
19,prediction,36.79750442504883,333.733888
19,autograd,976.3389282226562,726.66112
19,prediction,36.44313430786133,333.733888
19,autograd,981.4896850585938,726.66112
19,prediction,36.46873474121094,333.733888
19,autograd,977.0813598632812,726.66112
19,prediction,36.9879035949707,333.733888
19,autograd,982.232177734375,726.66112
19,prediction,37.3535041809082,333.733888
19,autograd,978.7272338867188,726.66112
19,prediction,37.27151870727539,333.733888
19,autograd,984.0199584960938,726.66112
19,prediction,37.44768142700195,333.733888
19,autograd,978.9439697265625,726.66112
19,prediction,37.023841857910156,333.733888
19,autograd,983.1177978515625,726.66112
19,prediction,36.56806564331055,333.733888
19,autograd,975.7672729492188,726.66112
19,prediction,36.41462326049805,333.733888
19,autograd,983.2930297851562,726.66112
20,prediction,37.73932647705078,341.755904
20,autograd,1111.91650390625,769.38752
20,prediction,37.28963088989258,341.755904
20,autograd,1111.8314208984375,769.38752
20,prediction,38.427711486816406,341.755904
20,autograd,1121.7786865234375,769.38752
20,prediction,38.67145538330078,341.755904
20,autograd,1117.7093505859375,769.38752
20,prediction,38.89561462402344,341.755904
20,autograd,1116.0523681640625,769.38752
20,prediction,38.14400100708008,341.755904
20,autograd,1112.641357421875,769.38752
20,prediction,37.6995849609375,341.755904
20,autograd,1111.8602294921875,769.38752
20,prediction,38.230079650878906,341.755904
20,autograd,1118.24072265625,769.38752
20,prediction,37.647457122802734,341.755904
20,autograd,1116.61572265625,769.38752
20,prediction,37.87846374511719,341.755904
20,autograd,1115.4349365234375,769.38752
21,prediction,39.349281311035156,354.272768
21,autograd,1247.4693603515625,822.773248
21,prediction,39.36665725708008,354.6368
21,autograd,1248.0338134765625,820.640768
21,prediction,39.63391876220703,354.6368
21,autograd,1249.73876953125,822.773248
21,prediction,39.07593536376953,354.24768
21,autograd,1250.0848388671875,822.773248
21,prediction,38.69615936279297,354.6368
21,autograd,1249.86669921875,820.640768
21,prediction,38.62140655517578,354.272768
21,autograd,1250.3818359375,822.773248
21,prediction,38.443199157714844,354.6368
21,autograd,1250.9962158203125,820.640768
21,prediction,38.84339141845703,354.6368
21,autograd,1253.7457275390625,822.773248
21,prediction,39.35027313232422,354.24768
21,autograd,1254.8095703125,822.773248
21,prediction,39.21510314941406,354.6368
21,autograd,1254.5146484375,820.640768
22,prediction,40.229087829589844,365.787648
22,autograd,1415.3336181640625,867.509248
22,prediction,38.970462799072266,363.777024
22,autograd,1407.299560546875,867.509248
22,prediction,39.760894775390625,363.730944
22,autograd,1410.0294189453125,867.879936
22,prediction,39.59910583496094,364.412928
22,autograd,1412.08349609375,867.509248
22,prediction,39.714942932128906,363.777024
22,autograd,1415.525390625,867.926016
22,prediction,39.62704086303711,363.777024
22,autograd,1409.3731689453125,867.879936
22,prediction,40.191776275634766,363.777024
22,autograd,1411.3463134765625,867.509248
22,prediction,39.42300796508789,363.730944
22,autograd,1413.580078125,867.879936
22,prediction,39.3287353515625,364.412928
22,autograd,1414.3046875,867.509248
22,prediction,39.08063888549805,363.777024
22,autograd,1411.2266845703125,867.926016
23,prediction,41.68191909790039,377.02144
23,autograd,1587.6812744140625,920.216064
23,prediction,41.812992095947266,376.93184
23,autograd,1589.74462890625,917.638144
23,prediction,41.523136138916016,375.799296
23,autograd,1591.05029296875,917.638144
23,prediction,40.32710266113281,375.666688
23,autograd,1587.2733154296875,917.638144
23,prediction,41.27231979370117,375.900672
23,autograd,1588.088623046875,917.954048
23,prediction,40.66620635986328,375.799296
23,autograd,1589.8603515625,917.638144
23,prediction,41.266014099121094,375.900672
23,autograd,1591.53662109375,917.954048
23,prediction,41.18143844604492,375.799296
23,autograd,1588.1243896484375,917.638144
23,prediction,42.0761604309082,375.900672
23,autograd,1590.033447265625,917.954048
23,prediction,42.194942474365234,375.799296
23,autograd,1592.785888671875,917.638144
24,prediction,41.820159912109375,388.168192
24,autograd,1779.694580078125,973.58336
24,prediction,42.21984100341797,387.937792
24,autograd,1774.6861572265625,978.797568
24,prediction,42.889183044433594,387.8272
24,autograd,1777.147705078125,978.797568
24,prediction,42.13657760620117,387.8272
24,autograd,1778.665283203125,978.797568
24,prediction,41.720638275146484,387.8272
24,autograd,1774.320556640625,978.797568
24,prediction,41.936065673828125,387.8272
24,autograd,1775.9385986328125,978.797568
24,prediction,42.897216796875,387.651072
24,autograd,1779.3494873046875,978.797568
24,prediction,42.518463134765625,387.8272
24,autograd,1780.52783203125,978.797568
24,prediction,42.60761642456055,387.8272
24,autograd,1774.19775390625,978.797568
24,prediction,41.97785568237305,387.8272
24,autograd,1776.81396484375,978.797568
25,prediction,42.95475387573242,402.105344
25,autograd,1979.4984130859375,1035.330048
25,prediction,43.31657409667969,401.931264
25,autograd,1980.7027587890625,1031.37536
25,prediction,43.625728607177734,401.519104
25,autograd,1977.4310302734375,1031.37536
25,prediction,43.71971130371094,401.519104
25,autograd,1979.0653076171875,1031.37536
25,prediction,43.46761703491211,402.041856
25,autograd,1978.9075927734375,1031.37536
25,prediction,42.8666877746582,401.519104
25,autograd,1981.1031494140625,1031.315456
25,prediction,43.63689422607422,401.579008
25,autograd,1976.8289794921875,1029.190656
25,prediction,44.32179260253906,401.519104
25,autograd,1978.313720703125,1031.37536
25,prediction,43.449214935302734,401.638912
25,autograd,1978.886962890625,1029.190656
25,prediction,43.112449645996094,402.041856
25,autograd,1980.4886474609375,1031.37536
26,prediction,45.270015716552734,414.804992
26,autograd,2195.790771484375,1093.770752
26,prediction,44.92172622680664,415.06304
26,autograd,2195.2275390625,1093.770752
26,prediction,44.86336135864258,415.06304
26,autograd,2193.291259765625,1093.770752
26,prediction,44.649471282958984,415.128064
26,autograd,2195.587158203125,1095.240192
26,prediction,45.17174530029297,415.128064
26,autograd,2199.450439453125,1095.240192
26,prediction,45.17990493774414,415.128064
26,autograd,2197.6328125,1093.770752
26,prediction,45.81068801879883,415.06304
26,autograd,2196.978759765625,1093.770752
26,prediction,44.57881546020508,415.06304
26,autograd,2196.528076171875,1093.770752
26,prediction,44.9986572265625,415.128064
26,autograd,2199.665771484375,1095.240192
26,prediction,45.179935455322266,415.128064
26,autograd,2199.839599609375,1095.240192
27,prediction,47.29267120361328,428.861952
27,autograd,2421.48046875,1151.442432
27,prediction,46.06361770629883,428.089856
27,autograd,2420.264892578125,1151.442432
27,prediction,47.152896881103516,428.089856
27,autograd,2421.05517578125,1151.442432
27,prediction,46.67184066772461,428.089856
27,autograd,2419.63720703125,1151.442432
27,prediction,46.943359375,428.089856
27,autograd,2420.274169921875,1151.442432
27,prediction,45.62739181518555,428.16
27,autograd,2418.408447265625,1153.03936
27,prediction,47.013118743896484,428.16
27,autograd,2425.25048828125,1153.03936
27,prediction,46.61555099487305,428.16
27,autograd,2424.54638671875,1151.442432
27,prediction,46.20083236694336,428.089856
27,autograd,2422.029296875,1151.442432
27,prediction,46.4568977355957,428.089856
27,autograd,2421.6708984375,1151.442432
28,prediction,48.83046340942383,441.5872
28,autograd,2668.216552734375,1211.606016
28,prediction,47.949886322021484,441.190912
28,autograd,2668.527587890625,1212.01664
28,prediction,47.78291320800781,441.235968
28,autograd,2668.17431640625,1214.227456
28,prediction,48.28160095214844,441.03936
28,autograd,2667.0234375,1214.227456
28,prediction,47.7441291809082,441.160192
28,autograd,2668.622802734375,1210.510336
28,prediction,47.71635055541992,441.235968
28,autograd,2666.150634765625,1212.01664
28,prediction,47.07958221435547,441.160192
28,autograd,2667.650146484375,1212.01664
28,prediction,48.548606872558594,441.084416
28,autograd,2668.3955078125,1211.656192
28,prediction,48.01814270019531,441.160192
28,autograd,2664.548095703125,1210.924032
28,prediction,47.4738883972168,441.084416
28,autograd,2668.46826171875,1214.227456
29,prediction,50.18316650390625,456.526848
29,autograd,2944.93798828125,1273.583104
29,prediction,49.98758316040039,455.763968
29,autograd,2946.7412109375,1279.353344
29,prediction,49.33513641357422,457.003008
29,autograd,2945.728515625,1279.68
29,prediction,50.01318359375,457.003008
29,autograd,2947.54296875,1279.353344
29,prediction,49.60358428955078,455.934464
29,autograd,2947.348388671875,1279.694336
29,prediction,48.50361633300781,457.003008
29,autograd,2947.55126953125,1278.2848
29,prediction,49.98844909667969,457.003008
29,autograd,2950.27294921875,1280.748544
29,prediction,50.098175048828125,457.003008
29,autograd,2945.501220703125,1279.353344
29,prediction,48.97587203979492,457.003008
29,autograd,2947.06982421875,1280.748544
29,prediction,50.22905731201172,455.934464
29,autograd,2946.522216796875,1276.166144
30,prediction,51.732479095458984,473.445888
30,autograd,3219.76220703125,1341.166592
30,prediction,50.84774398803711,471.90528
30,autograd,3217.95458984375,1341.111808
30,prediction,50.72355270385742,471.90528
30,autograd,3221.053466796875,1340.606976
30,prediction,51.46713638305664,471.90528
30,autograd,3219.68017578125,1341.111808
30,prediction,50.941951751708984,471.99232
30,autograd,3218.55908203125,1344.130048
30,prediction,50.88972854614258,471.751168
30,autograd,3221.8603515625,1341.111808
30,prediction,51.608577728271484,471.99232
30,autograd,3221.075927734375,1344.130048
30,prediction,50.49651336669922,471.90528
30,autograd,3217.90673828125,1341.111808
30,prediction,50.766849517822266,471.99232
30,autograd,3222.25146484375,1344.130048
30,prediction,50.6695671081543,471.99232
30,autograd,3220.1103515625,1338.106368
31,prediction,53.20479965209961,488.328192
31,autograd,3531.812744140625,1414.473728
31,prediction,53.69855880737305,487.821824
31,autograd,3532.650390625,1414.473728
31,prediction,53.03091049194336,487.821824
31,autograd,3531.958984375,1414.473728
31,prediction,53.50614547729492,487.821824
31,autograd,3535.121337890625,1414.473728
31,prediction,53.36985778808594,488.008192
31,autograd,3534.0625,1416.958976
31,prediction,53.09542465209961,487.766528
31,autograd,3533.380615234375,1414.473728
31,prediction,53.61568069458008,488.008192
31,autograd,3534.266357421875,1416.958976
31,prediction,52.83430480957031,488.008192
31,autograd,3533.603759765625,1415.576576
31,prediction,53.163169860839844,487.766528
31,autograd,3534.602294921875,1414.473728
31,prediction,53.82966232299805,488.008192
31,autograd,3534.501953125,1414.150144
32,prediction,54.86703872680664,502.874112
32,autograd,3851.337646484375,1485.888
32,prediction,55.4062385559082,502.89152
32,autograd,3854.511962890625,1485.216256
32,prediction,54.783775329589844,503.153664
32,autograd,3850.512451171875,1485.216256
32,prediction,55.158592224121094,503.69024
32,autograd,3853.2822265625,1485.216256
32,prediction,55.362335205078125,503.69024
32,autograd,3853.539306640625,1485.216256
32,prediction,54.84748840332031,503.69024
32,autograd,3851.279052734375,1485.216256
32,prediction,55.07379150390625,503.69024
32,autograd,3852.522216796875,1485.216256
32,prediction,54.63062286376953,503.153664
32,autograd,3850.818603515625,1485.216256
32,prediction,55.34617614746094,503.69024
32,autograd,3853.402099609375,1485.216256
32,prediction,54.767486572265625,503.69024
32,autograd,3852.5,1485.216256
33,prediction,57.10540771484375,520.256512
33,autograd,4208.87548828125,1560.895488
33,prediction,57.14972686767578,520.232448
33,autograd,4207.916015625,1561.417216
33,prediction,56.85996627807617,520.256512
33,autograd,4205.615234375,1561.417216
